send_id,campaign_id,user_id,segment,channel,sent_at,delivered,opened_at,clicked_at,converted_order_id,conversion_type,revenue
7e3753c1,676855f5,ab56f35a,충동 구매자,email,2026-04-10 22:11:00,True,,,,,
62d72656,676855f5,ca667dbf,충동 구매자,email,2026-04-10 04:44:00,True,2026-04-10 13:27:00,,,,
f22a6626,676855f5,7578d710,충동 구매자,email,2026-04-10 09:35:00,True,,,,,
d0923052,676855f5,1267a5f1,충동 구매자,email,2026-04-10 23:39:00,True,2026-04-11 04:49:00,,,,
9ade612b,676855f5,11744c48,충동 구매자,email,2026-04-10 17:39:00,True,,,,,
ecee1cbd,676855f5,c5635322,충동 구매자,email,2026-04-10 07:42:00,True,,,,,
f4241624,676855f5,8a9cbc2e,충동 구매자,email,2026-04-10 18:08:00,True,2026-04-11 01:49:00,,,,
add7f2bb,676855f5,4cf6a99a,충동 구매자,email,2026-04-10 05:52:00,True,,,,,
a3e7ee61,676855f5,ab7022f4,충동 구매자,email,2026-04-10 02:39:00,True,,,,,
1546d817,676855f5,970da675,충동 구매자,email,2026-04-10 22:32:00,True,2026-04-10 23:45:00,2026-04-11 01:59:00,,,
a8a5c2d1,676855f5,d5315c0c,충동 구매자,email,2026-04-10 00:01:00,True,2026-04-10 01:32:00,,,,
eef7522b,676855f5,5156e167,충동 구매자,email,2026-04-10 22:29:00,True,,,,,
ecbd1eaa,676855f5,a13194dc,충동 구매자,email,2026-04-10 06:20:00,True,2026-04-10 06:48:00,2026-04-10 08:24:00,0e9eb533,direct,53637
742cb30d,676855f5,d08e84ed,충동 구매자,email,2026-04-10 02:58:00,True,,,,,
d91da399,676855f5,c111467c,충동 구매자,email,2026-04-10 03:03:00,True,2026-04-10 07:50:00,2026-04-10 08:13:00,,,
43130e41,676855f5,cd8b1ed8,충동 구매자,email,2026-04-10 06:28:00,True,,,,,
431d136e,676855f5,23220354,충동 구매자,email,2026-04-10 17:59:00,True,2026-04-10 22:54:00,2026-04-10 23:18:00,,,
2c3b4664,676855f5,f0ddb1c4,충동 구매자,email,2026-04-10 21:35:00,True,,,,,
60dc27ce,676855f5,9580cf19,충동 구매자,email,2026-04-10 04:24:00,True,,,,,
96be3398,676855f5,498dade2,충동 구매자,email,2026-04-10 14:53:00,True,,,,,
c5c4c4e7,676855f5,2bd64257,충동 구매자,email,2026-04-10 08:17:00,True,,,,,
5de0e022,676855f5,022a4fb6,충동 구매자,email,2026-04-10 07:08:00,True,2026-04-10 10:59:00,2026-04-10 12:52:00,,,
4c3b7abd,676855f5,33a001e1,충동 구매자,email,2026-04-10 11:29:00,True,,,,,
9d6b0abe,676855f5,75214500,충동 구매자,email,2026-04-10 00:39:00,True,,,,,
686173fb,676855f5,92b9d9af,충동 구매자,email,2026-04-10 22:22:00,True,2026-04-11 06:52:00,,,,
05d510af,676855f5,43e39bcb,충동 구매자,email,2026-04-10 21:59:00,True,,,,,
c3ef432a,676855f5,a99fe0be,충동 구매자,email,2026-04-10 04:27:00,True,,,,,
2da75bfb,676855f5,4284078a,충동 구매자,email,2026-04-10 16:13:00,True,2026-04-10 20:29:00,,,,
45b6afe9,676855f5,a488f24b,충동 구매자,email,2026-04-10 03:16:00,True,,,,,
d539b604,676855f5,bea0df62,충동 구매자,email,2026-04-10 15:18:00,True,,,,,
1a57db9e,676855f5,838044ed,충동 구매자,email,2026-04-10 06:20:00,True,2026-04-10 11:31:00,2026-04-10 12:07:00,,,
aa0fec58,676855f5,18bbf67c,충동 구매자,email,2026-04-10 17:35:00,True,,,,,
e9a13a9a,676855f5,2d1ade65,충동 구매자,email,2026-04-10 04:44:00,True,2026-04-10 06:23:00,,,,
bedcb2c5,676855f5,ed98b82e,충동 구매자,email,2026-04-10 21:27:00,True,,,,,
46eb1396,676855f5,2f131261,충동 구매자,email,2026-04-10 21:45:00,True,2026-04-10 23:30:00,2026-04-11 00:15:00,ce67cc37,direct,75940
1463443d,676855f5,4cb8610c,충동 구매자,email,2026-04-10 16:57:00,True,2026-04-11 00:23:00,,,,
d13ec06f,676855f5,61aaafae,충동 구매자,email,2026-04-10 04:06:00,True,,,,,
cec98826,676855f5,c28ea6ae,충동 구매자,email,2026-04-10 06:10:00,True,,,,,
785bd6fb,676855f5,088d8d7f,충동 구매자,email,2026-04-10 14:41:00,True,,,,,
ddbe0ba6,676855f5,e00d2d7e,충동 구매자,email,2026-04-10 00:59:00,True,,,,,
79eb56da,676855f5,108941c8,충동 구매자,email,2026-04-10 20:36:00,True,,,,,
313a69ac,676855f5,3fc3ae07,충동 구매자,email,2026-04-10 09:40:00,True,2026-04-10 19:28:00,2026-04-10 20:57:00,,,
fc3c8854,676855f5,4b3dcec2,충동 구매자,email,2026-04-10 11:06:00,True,2026-04-10 13:49:00,,,,
eac0b4e4,676855f5,dc0a1f9d,충동 구매자,email,2026-04-10 04:16:00,True,,,,,
afe9c80c,676855f5,cf365561,충동 구매자,email,2026-04-10 03:03:00,True,,,,,
e21a9439,676855f5,82bcd961,충동 구매자,email,2026-04-10 01:12:00,True,2026-04-10 05:32:00,,,,
ece93dc1,00839db1,66b873b1,할인 구매자,email,2026-03-21 07:23:00,True,,,,,
0f3eb580,00839db1,0e00b6bf,할인 구매자,email,2026-03-21 13:07:00,True,,,,,
4e850983,00839db1,4ecf287d,할인 구매자,email,2026-03-21 03:21:00,True,2026-03-21 11:45:00,,,,
615680c4,00839db1,09022ff7,할인 구매자,email,2026-03-21 07:13:00,True,2026-03-21 13:52:00,,,,
1cd365a4,00839db1,c006724e,할인 구매자,email,2026-03-21 17:25:00,True,2026-03-22 02:11:00,,,,
3ac8b6a1,00839db1,ea605d85,할인 구매자,email,2026-03-21 21:27:00,True,2026-03-22 05:36:00,2026-03-22 07:21:00,,,
6e31c82a,00839db1,06dac0af,할인 구매자,email,2026-03-21 13:13:00,True,2026-03-21 21:07:00,,,,
6caab7d1,00839db1,12befebd,할인 구매자,email,2026-03-21 07:35:00,True,2026-03-21 13:54:00,,,,
41790afe,00839db1,46d9bdd5,할인 구매자,email,2026-03-21 13:00:00,True,2026-03-21 15:43:00,,,,
2c2f6b7f,00839db1,e4f42046,할인 구매자,email,2026-03-21 15:52:00,True,2026-03-21 19:23:00,2026-03-21 21:04:00,,,
d988a6d4,00839db1,16785665,할인 구매자,email,2026-03-21 21:00:00,True,2026-03-22 04:34:00,,,,
4992c396,00839db1,ade64b1b,할인 구매자,email,2026-03-21 16:38:00,True,2026-03-21 17:29:00,,,,
3fd52a03,00839db1,4755a670,할인 구매자,email,2026-03-21 09:02:00,True,2026-03-21 18:22:00,,,,
eaa2f2b2,00839db1,d60a8699,할인 구매자,email,2026-03-21 05:07:00,True,2026-03-21 10:15:00,2026-03-21 11:50:00,,,
b32312bf,00839db1,6a98264e,할인 구매자,email,2026-03-21 22:11:00,True,2026-03-22 05:17:00,,,,
be0b83fe,00839db1,96f76267,할인 구매자,email,2026-03-21 03:33:00,True,2026-03-21 11:09:00,,,,
d58eb78a,00839db1,13b63f67,할인 구매자,email,2026-03-21 13:59:00,True,,,,,
e37840ab,00839db1,4d3636ce,할인 구매자,email,2026-03-21 10:30:00,True,,,,,
602c3a82,00839db1,28fa01a9,할인 구매자,email,2026-03-21 12:33:00,True,2026-03-21 14:27:00,,,,
b4c8c270,00839db1,fa7cbdf4,할인 구매자,email,2026-03-21 20:28:00,True,,,,,
ce7858e4,00839db1,e44a9f8b,할인 구매자,email,2026-03-21 04:28:00,True,2026-03-21 10:40:00,2026-03-21 12:53:00,,,
ef32d7f6,00839db1,a01052cf,할인 구매자,email,2026-03-21 05:27:00,True,2026-03-21 09:32:00,2026-03-21 09:37:00,,,
d53d8993,00839db1,baf5ee7d,할인 구매자,email,2026-03-21 13:05:00,True,2026-03-21 18:17:00,,,,
022058ed,00839db1,dae95da4,할인 구매자,email,2026-03-21 14:45:00,True,2026-03-21 16:38:00,,,,
91788dcf,00839db1,141d0cb6,할인 구매자,email,2026-03-21 16:45:00,True,,,,,
75152f7a,00839db1,64a70fc4,할인 구매자,email,2026-03-21 11:08:00,True,2026-03-21 11:37:00,2026-03-21 12:34:00,,,
57b1306c,00839db1,6c9ac93c,할인 구매자,email,2026-03-21 20:05:00,True,2026-03-22 04:57:00,2026-03-22 06:12:00,,,
1f4452d0,00839db1,67a84f91,할인 구매자,email,2026-03-21 13:28:00,True,2026-03-21 14:18:00,,,,
9de94435,00839db1,b1d704cb,할인 구매자,email,2026-03-21 03:34:00,True,2026-03-21 04:35:00,,,,
d9a09f17,00839db1,568858fb,할인 구매자,email,2026-03-21 03:27:00,True,2026-03-21 08:13:00,,,,
2ac68598,00839db1,04272742,할인 구매자,email,2026-03-21 09:11:00,True,2026-03-21 17:00:00,,,,
845e5ff5,00839db1,1f8a77e1,할인 구매자,email,2026-03-21 09:35:00,True,2026-03-21 11:04:00,2026-03-21 13:17:00,,,
7c334456,00839db1,006550ab,할인 구매자,email,2026-03-21 15:21:00,True,2026-03-22 00:03:00,,,,
9d8cad98,00839db1,59e5be08,할인 구매자,email,2026-03-21 09:46:00,True,2026-03-21 18:33:00,2026-03-21 21:07:00,,,
fdc0ea09,00839db1,c8697ba2,할인 구매자,email,2026-03-21 07:27:00,True,2026-03-21 10:57:00,2026-03-21 13:18:00,,,
67b06273,00839db1,19f93e81,할인 구매자,email,2026-03-21 20:08:00,True,2026-03-21 21:31:00,2026-03-21 22:16:00,28747794,direct,142436
70412a46,00839db1,4b248ed2,할인 구매자,email,2026-03-21 11:16:00,True,,,,,
bba8faec,00839db1,1d457e96,할인 구매자,email,2026-03-21 12:29:00,True,2026-03-21 17:38:00,,,,
86c9a272,00839db1,8857457f,할인 구매자,email,2026-03-21 03:11:00,True,2026-03-21 10:22:00,2026-03-21 11:11:00,,,
59dca10c,00839db1,908ba6e4,할인 구매자,email,2026-03-21 12:25:00,True,2026-03-21 22:02:00,,,,
4ed50b39,00839db1,d7b23e5b,할인 구매자,email,2026-03-21 20:18:00,True,2026-03-22 05:07:00,,,,
0de67640,00839db1,6f2fba63,할인 구매자,email,2026-03-21 12:09:00,False,,,,,
93c2623f,00839db1,366bbc98,할인 구매자,email,2026-03-21 10:35:00,True,,,,,
fbe211f4,00839db1,db9e6001,할인 구매자,email,2026-03-21 07:43:00,True,,,,,
7ce3064e,00839db1,d7d77ce9,할인 구매자,email,2026-03-21 05:53:00,True,,,,,
d6dbdeed,00839db1,6b06d840,할인 구매자,email,2026-03-21 14:30:00,True,2026-03-21 17:40:00,,,,
609cd56f,00839db1,0f106530,할인 구매자,email,2026-03-21 21:11:00,True,2026-03-22 06:54:00,,,,
555a6bf8,00839db1,4abdde75,할인 구매자,email,2026-03-21 15:21:00,True,2026-03-21 17:49:00,,,,
1342cfd8,00839db1,9f39fa03,할인 구매자,email,2026-03-21 07:54:00,True,,,,,
a77466fe,00839db1,53cd22cb,할인 구매자,email,2026-03-21 09:19:00,True,2026-03-21 09:33:00,,,,
c62fdbdb,00839db1,9e24c9f5,할인 구매자,email,2026-03-21 07:24:00,True,2026-03-21 13:50:00,,,,
cf471932,00839db1,e8a901d4,할인 구매자,email,2026-03-21 03:14:00,True,2026-03-21 04:57:00,,,,
43d1755f,00839db1,44196b8c,할인 구매자,email,2026-03-21 13:37:00,True,2026-03-21 21:18:00,2026-03-21 21:33:00,,,
5d7e760f,00839db1,20f17d2e,할인 구매자,email,2026-03-21 11:36:00,False,,,,,
75c504ba,00839db1,afb4cfcf,할인 구매자,email,2026-03-21 03:48:00,True,2026-03-21 12:06:00,,,,
46333537,00839db1,62e6e687,할인 구매자,email,2026-03-21 12:09:00,True,2026-03-21 18:05:00,,,,
0ea93758,00839db1,f937cdd7,할인 구매자,email,2026-03-21 06:05:00,True,2026-03-21 11:50:00,,,,
b5a30344,00839db1,cd7a024e,할인 구매자,email,2026-03-21 06:51:00,True,2026-03-21 07:41:00,,,,
dcbae9f8,00839db1,8aa26f35,할인 구매자,email,2026-03-21 11:32:00,True,2026-03-21 16:00:00,,,,
e4311af7,00839db1,234bbfb9,할인 구매자,email,2026-03-21 13:49:00,True,2026-03-21 21:49:00,,,,
11faaf36,00839db1,c006e392,할인 구매자,email,2026-03-21 10:58:00,True,2026-03-21 12:56:00,2026-03-21 15:52:00,,,
5d5376f3,00839db1,706667e9,할인 구매자,email,2026-03-21 21:57:00,True,2026-03-22 01:33:00,,,,
555b7056,00839db1,9c96b4de,할인 구매자,email,2026-03-21 10:12:00,True,,,,,
3617609f,00839db1,0003fde3,할인 구매자,email,2026-03-21 14:30:00,True,2026-03-21 17:29:00,,,,
d8be6264,00839db1,e4064896,할인 구매자,email,2026-03-21 01:11:00,True,2026-03-21 01:44:00,2026-03-21 03:48:00,,,
917e353b,00839db1,2e9442b5,할인 구매자,email,2026-03-21 23:26:00,True,2026-03-22 03:25:00,,,,
edf35992,00839db1,062bf5ad,할인 구매자,email,2026-03-21 01:37:00,True,2026-03-21 10:02:00,,,,
98191eb2,00839db1,3fc03004,할인 구매자,email,2026-03-21 01:41:00,True,2026-03-21 02:21:00,,,,
a763b65a,00839db1,da0942d8,할인 구매자,email,2026-03-21 13:12:00,True,,,,,
1c6df4e1,00839db1,31009595,할인 구매자,email,2026-03-21 00:06:00,True,,,,,
b2d53885,00839db1,a28264de,할인 구매자,email,2026-03-21 15:44:00,True,2026-03-21 17:27:00,,,,
d8e6f196,00839db1,ba9ec113,할인 구매자,email,2026-03-21 18:20:00,True,2026-03-21 22:49:00,,,,
fcc33bbf,00839db1,682f84dc,할인 구매자,email,2026-03-21 02:31:00,True,2026-03-21 10:56:00,2026-03-21 13:45:00,,,
d3361392,00839db1,ff9f1220,할인 구매자,email,2026-03-21 03:31:00,True,,,,,
3f725fb4,00839db1,8e3c138d,할인 구매자,email,2026-03-21 19:01:00,True,2026-03-22 00:14:00,2026-03-22 02:02:00,,,
bfca1f18,00839db1,8697a505,할인 구매자,email,2026-03-21 21:38:00,True,,,,,
f65573cd,00839db1,31057915,할인 구매자,email,2026-03-21 15:57:00,True,2026-03-21 23:58:00,,,,
a3661f83,00839db1,1782409a,할인 구매자,email,2026-03-21 09:40:00,True,2026-03-21 15:21:00,2026-03-21 16:22:00,,,
a0ffe896,00839db1,45606f3b,할인 구매자,email,2026-03-21 18:25:00,True,2026-03-21 18:56:00,,,,
8f410bb1,00839db1,0007420f,할인 구매자,email,2026-03-21 17:40:00,True,,,,,
d93739c1,00839db1,e82821bd,할인 구매자,email,2026-03-21 19:46:00,True,2026-03-22 04:54:00,2026-03-22 06:09:00,,,
54807042,00839db1,00b488d8,할인 구매자,email,2026-03-21 21:00:00,True,,,,,
633e93bd,00839db1,aeef475a,할인 구매자,email,2026-03-21 22:03:00,True,2026-03-22 00:53:00,,,,
a33b6f2b,00839db1,db485c4c,할인 구매자,email,2026-03-21 07:46:00,True,2026-03-21 16:49:00,,,,
56c10f0c,00839db1,66472025,할인 구매자,email,2026-03-21 10:39:00,True,,,,,
08824bd1,00839db1,9b453a80,할인 구매자,email,2026-03-21 03:15:00,True,,,,,
3d9efb3e,00839db1,9dbe7caf,할인 구매자,email,2026-03-21 11:09:00,True,2026-03-21 20:42:00,,,,
f0975260,00839db1,a281d02e,할인 구매자,email,2026-03-21 09:59:00,True,2026-03-21 18:25:00,2026-03-21 18:57:00,,,
38941c48,00839db1,0ccf7f9c,할인 구매자,email,2026-03-21 05:53:00,True,2026-03-21 15:15:00,,,,
fbbb1590,00839db1,afa4e231,할인 구매자,email,2026-03-21 23:04:00,True,2026-03-22 05:34:00,2026-03-22 06:52:00,,,
10f11164,00839db1,0594ca2a,할인 구매자,email,2026-03-21 17:44:00,True,,,,,
12aa245b,00839db1,8b0617c2,할인 구매자,email,2026-03-21 14:32:00,True,2026-03-21 16:37:00,2026-03-21 17:17:00,,,
c63ffa26,00839db1,29aabe7d,할인 구매자,email,2026-03-21 09:14:00,True,2026-03-21 13:40:00,2026-03-21 14:27:00,,,
f4046c3d,00839db1,95ebae53,할인 구매자,email,2026-03-21 14:40:00,True,,,,,
8c20108c,00839db1,c609cec2,할인 구매자,email,2026-03-21 10:53:00,True,2026-03-21 17:37:00,,,,
a0fd5770,00839db1,5042b824,할인 구매자,email,2026-03-21 21:36:00,True,,,,,
bc7a3f3a,00839db1,109bc834,할인 구매자,email,2026-03-21 19:34:00,True,2026-03-22 01:56:00,,,,
ae5bdfdf,00839db1,a3f2ad4e,할인 구매자,email,2026-03-21 07:44:00,True,2026-03-21 09:50:00,2026-03-21 11:09:00,,,
4984aff5,00839db1,cb690df4,할인 구매자,email,2026-03-21 00:19:00,True,,,,,
ab0d8b74,00839db1,f9aabac9,할인 구매자,email,2026-03-21 21:29:00,True,2026-03-22 05:04:00,2026-03-22 06:34:00,,,
ebefc194,fca34d54,fc7e45c8,브랜드 충성 고객,webpush,2026-02-26 02:58:00,True,,2026-02-26 04:02:00,,,
1cf9fd36,fca34d54,4b3f74b8,브랜드 충성 고객,webpush,2026-02-26 14:42:00,True,,,,,
c4a05a32,fca34d54,5a55adee,브랜드 충성 고객,webpush,2026-02-26 20:28:00,True,,,,,
8d136794,fca34d54,8fa76c2e,브랜드 충성 고객,webpush,2026-02-26 06:15:00,True,,,,,
3b209c11,fca34d54,3394c7f7,브랜드 충성 고객,webpush,2026-02-26 11:50:00,True,,,,,
179dcb9b,fca34d54,7fe2612d,브랜드 충성 고객,webpush,2026-02-26 04:56:00,True,,2026-02-26 06:09:00,ca0974d6,direct,226432
a666bcdf,fca34d54,8e3af5b8,브랜드 충성 고객,webpush,2026-02-26 09:47:00,True,,,,,
a8871487,fca34d54,337a2dae,브랜드 충성 고객,webpush,2026-02-26 14:18:00,True,,,,,
f6778589,fca34d54,f3d0678f,브랜드 충성 고객,webpush,2026-02-26 15:19:00,True,,,,,
eb5fdbbc,fca34d54,794fba35,브랜드 충성 고객,webpush,2026-02-26 03:28:00,True,,,,,
09130825,fca34d54,0cadb6a8,브랜드 충성 고객,webpush,2026-02-26 13:16:00,True,,,,,
f29a29a3,fca34d54,e7428897,브랜드 충성 고객,webpush,2026-02-26 07:32:00,True,,,,,
d1337203,fca34d54,214e7aba,브랜드 충성 고객,webpush,2026-02-26 16:27:00,True,,2026-02-26 18:05:00,395f6885,direct,219924
13484fdb,fca34d54,64df3cf2,브랜드 충성 고객,webpush,2026-02-26 10:24:00,True,,,,,
c6aae693,fca34d54,f780a6e9,브랜드 충성 고객,webpush,2026-02-26 23:47:00,True,,,,,
9fc03a9b,fca34d54,1c202931,브랜드 충성 고객,webpush,2026-02-26 04:19:00,True,,2026-02-26 05:43:00,038a42e2,direct,86470
a4b2fbcf,fca34d54,b50dd263,브랜드 충성 고객,webpush,2026-02-26 14:53:00,True,,,,,
fa3b408b,fca34d54,07fe4695,브랜드 충성 고객,webpush,2026-02-26 18:30:00,True,,,,,
b03e7c72,fca34d54,8e47fb95,브랜드 충성 고객,webpush,2026-02-26 05:58:00,True,,,,,
9434562e,fca34d54,2189558b,브랜드 충성 고객,webpush,2026-02-26 00:26:00,True,,,,,
a0880519,fca34d54,fc138aa1,브랜드 충성 고객,webpush,2026-02-26 08:54:00,True,,,,,
458166e1,fca34d54,921063fe,브랜드 충성 고객,webpush,2026-02-26 06:27:00,True,,,,,
ef485f12,fca34d54,0a288aed,브랜드 충성 고객,webpush,2026-02-26 13:46:00,True,,,,,
05179bdb,fca34d54,dc753350,브랜드 충성 고객,webpush,2026-02-26 23:05:00,True,,,,,
89b393ce,fca34d54,6fbc6b44,브랜드 충성 고객,webpush,2026-02-26 07:19:00,True,,,,,
44b714f8,fca34d54,75f57083,브랜드 충성 고객,webpush,2026-02-26 18:42:00,True,,,,,
13808b9f,fca34d54,95972261,브랜드 충성 고객,webpush,2026-02-26 20:27:00,True,,2026-02-26 20:45:00,,,
d2cd4582,fca34d54,be7a127c,브랜드 충성 고객,webpush,2026-02-26 09:33:00,True,,,,,
984d9394,fca34d54,98c5b4aa,브랜드 충성 고객,webpush,2026-02-26 13:42:00,True,,,,,
a402ce11,fca34d54,df2612e0,브랜드 충성 고객,webpush,2026-02-26 05:15:00,True,,,,,
e254ae96,fca34d54,40c1c1cc,브랜드 충성 고객,webpush,2026-02-26 17:27:00,True,,,,,
c9f0fdff,fca34d54,498063a6,브랜드 충성 고객,webpush,2026-02-26 15:46:00,True,,,,,
5a6cbd15,fca34d54,9948ca4e,브랜드 충성 고객,webpush,2026-02-26 18:32:00,True,,2026-02-26 19:13:00,,,
cb1679eb,fca34d54,ed93b2fb,브랜드 충성 고객,webpush,2026-02-26 01:22:00,True,,2026-02-26 02:18:00,,,
e16b1b72,fca34d54,ff2c0c9d,브랜드 충성 고객,webpush,2026-02-26 07:31:00,True,,,,,
a3f26cfc,fca34d54,a967679c,브랜드 충성 고객,webpush,2026-02-26 17:26:00,True,,2026-02-26 17:43:00,,,
a08f1791,fca34d54,9bd18e4c,브랜드 충성 고객,webpush,2026-02-26 05:42:00,True,,2026-02-26 06:22:00,,,
acfac5c3,fca34d54,61d53f60,브랜드 충성 고객,webpush,2026-02-26 16:52:00,True,,,,,
d806d597,fca34d54,c304f902,브랜드 충성 고객,webpush,2026-02-26 04:35:00,True,,,,,
99c5d451,fca34d54,cda47c76,브랜드 충성 고객,webpush,2026-02-26 03:02:00,True,,,,,
9a77957b,fca34d54,325de331,브랜드 충성 고객,webpush,2026-02-26 23:25:00,True,,2026-02-27 01:20:00,,,
13d97ccc,fca34d54,7dc1dbe1,브랜드 충성 고객,webpush,2026-02-26 07:17:00,True,,2026-02-26 09:14:00,,,
52f0cd56,fca34d54,cfa10ce6,브랜드 충성 고객,webpush,2026-02-26 22:57:00,True,,,,,
1799a882,fca34d54,ed1538ee,브랜드 충성 고객,webpush,2026-02-26 19:45:00,True,,,,,
86093e96,fca34d54,42feacd9,브랜드 충성 고객,webpush,2026-02-26 17:04:00,True,,,,,
c41d714b,fca34d54,77617080,브랜드 충성 고객,webpush,2026-02-26 21:17:00,True,,,,,
7ccb6c5b,fca34d54,034193b5,브랜드 충성 고객,webpush,2026-02-26 03:35:00,True,,2026-02-26 04:57:00,,,
228678ab,fca34d54,d711370b,브랜드 충성 고객,webpush,2026-02-26 00:00:00,True,,,,,
d69fcda1,fca34d54,92945f5f,브랜드 충성 고객,webpush,2026-02-26 20:46:00,True,,,,,
0ec42ea7,fca34d54,1704f009,브랜드 충성 고객,webpush,2026-02-26 18:45:00,True,,2026-02-26 21:28:00,,,
1b98fe53,fca34d54,6431c838,브랜드 충성 고객,webpush,2026-02-26 11:35:00,True,,,,,
9b147f0f,fca34d54,e007193f,브랜드 충성 고객,webpush,2026-02-26 22:58:00,True,,,,,
dcf6bc76,fca34d54,42aff7f8,브랜드 충성 고객,webpush,2026-02-26 00:36:00,True,,2026-02-26 02:56:00,da224deb,direct,221045
9d20d944,fca34d54,df5fe36b,브랜드 충성 고객,webpush,2026-02-26 22:24:00,True,,,,,
47fe028f,fca34d54,a065d66c,브랜드 충성 고객,webpush,2026-02-26 15:13:00,True,,,,,
cbea6bda,fca34d54,4dcf2573,브랜드 충성 고객,webpush,2026-02-26 19:48:00,True,,,,,
7caa437b,fca34d54,456d90d0,브랜드 충성 고객,webpush,2026-02-26 15:49:00,True,,,,,
fa25cfc3,fca34d54,fec9eb61,브랜드 충성 고객,webpush,2026-02-26 00:44:00,True,,,,,
ffd5cbc4,fca34d54,24f8ad55,브랜드 충성 고객,webpush,2026-02-26 04:40:00,True,,,,,
6da01f21,fca34d54,0c5f910a,브랜드 충성 고객,webpush,2026-02-26 19:42:00,True,,2026-02-26 21:48:00,,,
2e9c3227,fca34d54,3c49d488,브랜드 충성 고객,webpush,2026-02-26 19:11:00,True,,2026-02-26 20:31:00,,,
fbdf12ad,fca34d54,b9016b20,브랜드 충성 고객,webpush,2026-02-26 12:21:00,True,,2026-02-26 13:11:00,,,
19eff60f,fca34d54,641828ad,브랜드 충성 고객,webpush,2026-02-26 18:09:00,True,,,,,
df5a7ac7,fca34d54,c797ec6a,브랜드 충성 고객,webpush,2026-02-26 03:23:00,True,,2026-02-26 03:48:00,,,
5b5a567e,fca34d54,a99d7068,브랜드 충성 고객,webpush,2026-02-26 09:16:00,True,,,,,
1d9c8e18,fca34d54,beccc498,브랜드 충성 고객,webpush,2026-02-26 20:56:00,True,,,,,
4bc05e84,fca34d54,5ce5089f,브랜드 충성 고객,webpush,2026-02-26 23:43:00,True,,,,,
58f80b7d,fca34d54,c0476d01,브랜드 충성 고객,webpush,2026-02-26 08:42:00,True,,,,,
fa02681c,fca34d54,2b666027,브랜드 충성 고객,webpush,2026-02-26 00:14:00,True,,,,,
121e9dea,fca34d54,4387c65b,브랜드 충성 고객,webpush,2026-02-26 06:51:00,True,,,,,
aa36fb69,fca34d54,a0770266,브랜드 충성 고객,webpush,2026-02-26 00:46:00,True,,2026-02-26 00:50:00,676d1876,direct,119908
c19488b9,fca34d54,8122ea92,브랜드 충성 고객,webpush,2026-02-26 16:57:00,True,,2026-02-26 18:31:00,,,
da07dc13,fca34d54,a42fccae,브랜드 충성 고객,webpush,2026-02-26 03:40:00,True,,2026-02-26 04:27:00,,,
203f297d,fca34d54,cdcc4b65,브랜드 충성 고객,webpush,2026-02-26 13:16:00,True,,,,,
5ccc3fae,fca34d54,f458153a,브랜드 충성 고객,webpush,2026-02-26 15:19:00,True,,,,,
02e0b318,fca34d54,aa789cf7,브랜드 충성 고객,webpush,2026-02-26 23:02:00,True,,,,,
f0fca9ea,fca34d54,42e24977,브랜드 충성 고객,webpush,2026-02-26 08:35:00,True,,,,,
2df0ad63,fca34d54,611c09ee,브랜드 충성 고객,webpush,2026-02-26 04:15:00,True,,,,,
ae6b18c1,fca34d54,217210a9,브랜드 충성 고객,webpush,2026-02-26 03:15:00,True,,,,,
d148b9ef,fca34d54,035c10c7,브랜드 충성 고객,webpush,2026-02-26 01:12:00,True,,2026-02-26 03:30:00,,,
1ed0108c,fca34d54,1f93a463,브랜드 충성 고객,webpush,2026-02-26 21:53:00,True,,,,,
64fc3017,fca34d54,a9993fb8,브랜드 충성 고객,webpush,2026-02-26 11:42:00,True,,,,,
1b601522,fca34d54,43acb578,브랜드 충성 고객,webpush,2026-02-26 07:27:00,True,,,,,
c5419f1d,fca34d54,d81d97d9,브랜드 충성 고객,webpush,2026-02-26 01:45:00,True,,2026-02-26 03:15:00,9f9ef8e9,direct,156559
844d4529,fca34d54,09b2e8e9,브랜드 충성 고객,webpush,2026-02-26 03:31:00,True,,,,,
7d8afb1f,fca34d54,f8be9efd,브랜드 충성 고객,webpush,2026-02-26 05:50:00,True,,,,,
d4a46a38,fca34d54,ab12ab8e,브랜드 충성 고객,webpush,2026-02-26 04:55:00,True,,2026-02-26 07:25:00,,,
07f819ea,dcaa6252,64a70fc4,할인 구매자,email,2026-05-18 06:49:00,True,,,,,
da1ac4a2,dcaa6252,c006724e,할인 구매자,email,2026-05-18 15:12:00,True,2026-05-18 17:14:00,,,,
0e68df60,dcaa6252,2a3bbd5e,할인 구매자,email,2026-05-18 14:49:00,False,,,,,
3cf79343,dcaa6252,6f2fba63,할인 구매자,email,2026-05-18 07:38:00,True,2026-05-18 10:13:00,2026-05-18 12:37:00,,,
6eacc144,dcaa6252,2c21d3f4,할인 구매자,email,2026-05-18 23:41:00,True,2026-05-19 06:43:00,2026-05-19 09:02:00,,,
a0e366e9,dcaa6252,a3f2ad4e,할인 구매자,email,2026-05-18 01:19:00,True,2026-05-18 09:14:00,,,,
61c89825,dcaa6252,6a98264e,할인 구매자,email,2026-05-18 10:19:00,True,,,,,
d2ea0011,dcaa6252,f3a69e8c,할인 구매자,email,2026-05-18 06:31:00,True,2026-05-18 12:25:00,,,,
29ab7362,dcaa6252,32a2c4aa,할인 구매자,email,2026-05-18 13:12:00,False,,,,,
